profit_agra,profit_agrb,profit_ls,profit_agr,total_agrls,hh
21666.666666666628,,-400.0,21666.666666666628,21266.666666666628,H18807-04-01
,375604.39560439554,295648.986784141,375604.39560439554,671253.3823885366,H19107-04-02
-70000.0,461666.6666666667,,391666.6666666667,391666.6666666667,H19108-04-03
,1306500.0,629200.0,1306500.0,1935700.0,H19602-04-02
,1011500.0010132788,1325000.0,1011500.0010132788,2336500.001013279,H19610-04-01
166600.00226497644,135000.0,,301600.00226497644,301600.00226497644,H20005-04-02
111000.0,972201.923076923,358900.0,1083201.923076923,1442101.923076923,H20201-04-01
,619875.0,,619875.0,619875.0,H20205-04-01
,30000.0,,30000.0,30000.0,H20606-04-02
364000.0,228357.14285714284,73912.24669603525,592357.1428571428,666269.3895531781,H20804-04-01
,48000.0,,48000.0,48000.0,H20805-04-02
889833.3333333333,,1112497.8894472362,889833.3333333333,2002331.2227805695,H20906-04-03
34500.0,,-5000.0,34500.0,29500.0,H21711-04-01
195000.0,476428.5714285714,416000.0,671428.5714285714,1087428.5714285714,H22106-04-01
493000.0,214017.85714285713,221736.74008810573,707017.8571428572,928754.597230963,H22110-04-06
-60000.0,188833.3340448638,,128833.33404486379,128833.33404486379,H22306-04-01
-20000.0,202000.0,,182000.0,182000.0,H22309-04-02
131200.0,89833.33333333334,,221033.33333333334,221033.33333333334,H22407-04-02
-6000.0,,,-6000.0,-6000.0,H22409-04-01
-5600.0,292300.0,,286700.0,286700.0,H22503-04-02
-13000.0,253928.57142857142,,240928.57142857142,240928.57142857142,H23103-04-02
30000.0,,-14000.0,30000.0,16000.0,H23503-04-03
54000.0,146923.07692307694,,200923.07692307694,200923.07692307694,H23503-04-04
104600.0,216000.0,624000.0,320600.0,944600.0,H23509-04-03
,153000.0,83200.0,153000.0,236200.0,H23510-04-01
288000.0,276000.0,267912.24669603526,564000.0,831912.2466960353,H23607-04-03
,,-98087.75330396475,,-98087.75330396475,H23607-04-05
-80000.0,284000.0,,204000.0,204000.0,H23701-04-02
-39750.0,202800.0,,163050.0,163050.0,H23708-04-01
78000.0,367145.0,-2000.0,445145.0,443145.0,H23901-04-01
50000.0,506923.07692307694,,556923.076923077,556923.076923077,H24201-04-01
-57000.0,,572000.0,-57000.0,515000.0,H24205-04-02
,149750.0,-2000.0,149750.0,147750.0,H24407-04-01
20000.0,,-48000.0,20000.0,-28000.0,H24505-04-01
420000.0,,-5000.0,420000.0,415000.0,H24509-04-01
110000.00089406958,,,110000.00089406958,110000.00089406958,H24511-04-01
36500.0,,-2500.0,36500.0,34000.0,H24603-04-01
352200.0,292500.0,-30000.0,644700.0,614700.0,H25707-04-01
218999.9995529651,,,218999.9995529651,218999.9995529651,H26009-04-02
156000.0,93333.33333333334,,249333.33333333334,249333.33333333334,H26009-04-03
387250.0022165477,33057.69230769231,,420307.69452424004,420307.69452424004,H26009-04-05
360566.6666666666,428333.3333333334,,788900.0,788900.0,H26106-04-02
100000.0,,,100000.0,100000.0,H26109-04-01
190000.0024586916,236000.0,,426000.0024586916,426000.0024586916,H26201-04-01
,193333.3336810271,-3000.0,193333.3336810271,190333.3336810271,H26205-04-01
290833.33333333326,527666.6666666667,-3000.0,818500.0,815500.0,H26206-04-02
341000.0,301558.0135655708,,642558.0135655708,642558.0135655708,H26209-04-03
313400.0,81666.66666666667,1287600.0,395066.6666666667,1682666.6666666667,H26209-04-04
-41250.0,,,-41250.0,-41250.0,H26311-04-01
108000.0,61950.0,188517.64705882352,169950.0,358467.6470588235,H26407-04-01
-70000.0,350000.0,,280000.0,280000.0,H26411-04-04
180000.0,83333.33333333334,,263333.3333333334,263333.3333333334,H26602-04-02
,,,,,H26609-04-01
824583.3333333333,59576.92307692308,-3000.0,884160.2564102564,881160.2564102564,H27005-04-01
1586600.0,1473278.8461538462,,3059878.846153846,3059878.846153846,H27102-04-01
281678.5716967923,339416.6666666667,130000.0,621095.238363459,751095.238363459,H27103-04-01
248500.0038743022,971858.974234798,,1220358.9781091001,1220358.9781091001,H27104-04-01
500000.0,311666.6691501935,,811666.6691501935,811666.6691501935,H27106-04-01
512250.0,,,512250.0,512250.0,H27106-04-02
464000.0,,,464000.0,464000.0,H27107-04-01
417378.5714285714,1401287.5457875459,321000.0,1818666.1172161172,2139666.117216117,H27108-04-01
723750.0,1486400.641025641,-60000.0,2210150.641025641,2150150.641025641,H27110-04-01
405000.0,512500.0,1563497.8894472362,917500.0,2480997.8894472364,H27801-04-01
468500.0,258833.33333333334,-9000.0,727333.3333333334,718333.3333333334,H28107-04-01
244000.0,82644.23076923077,,326644.23076923075,326644.23076923075,H28705-04-01
428999.9985694885,139691.6666823129,,568691.6652518015,568691.6652518015,H29002-04-01
1509666.6666666665,580896.1538699957,147824.4933920705,2090562.8205366624,2238387.3139287326,H29004-04-01
999666.6666666666,3481666.6676849127,,4481333.33435158,4481333.33435158,H29409-04-01
189978.231292517,349333.3333333333,,539311.5646258503,539311.5646258503,H29608-04-02
-95000.0,28000.000069538746,,-66999.99993046126,-66999.99993046126,H29609-04-02
495000.0008940696,748461.5384615385,,1243461.5393556082,1243461.5393556082,H29701-04-01
225400.0,472500.00000000006,,697900.0,697900.0,H29801-04-01
-30000.0,140000.0,,110000.0,110000.0,H29805-04-01
395000.0008940696,,-10000.0,395000.0008940696,385000.0008940696,H29806-04-01
700000.0,627333.3333333334,,1327333.3333333335,1327333.3333333335,H30002-04-02
,40000.0,,40000.0,40000.0,H30008-04-01
-46000.0,100000.0,,54000.0,54000.0,H30706-04-03
230000.0,160416.6666666667,,390416.6666666667,390416.6666666667,H30708-04-01
-20.0,28000.000000000004,,27980.000000000004,27980.000000000004,H32101-04-01
171000.0,152466.6666666667,,323466.6666666667,323466.6666666667,H33509-04-01
910000.0008940697,,,910000.0008940697,910000.0008940697,H33601-04-01
40000.0,1113506.4124915847,,1153506.4124915847,1153506.4124915847,H33605-04-01
286250.0022873282,494083.3333333333,,780333.3356206615,780333.3356206615,H33607-04-01
,192000.0,-1000.0,192000.0,191000.0,H33701-04-01
54000.0,37000.000372529,,91000.000372529,91000.000372529,H33704-04-01
,,,,,H33705-04-01
508000.0,67890.25710564392,,575890.2571056439,575890.2571056439,H33707-04-01
230000.0,326684.8717948718,,556684.8717948718,556684.8717948718,H33708-04-01
152666.6666666667,77230.76923076923,,229897.43589743593,229897.43589743593,H33709-04-01
,142500.0,1200380.341880342,142500.0,1342880.341880342,H33802-04-01
-50000.0,,,-50000.0,-50000.0,H33803-04-01
2558000.0,797166.6666666666,942282.0512820513,3355166.6666666665,4297448.717948718,H33804-04-01
143900.0,797394.2307692308,447561.23348017625,941294.2307692308,1388855.464249407,H33805-04-01
929333.3345254262,658680.0,,1588013.3345254262,1588013.3345254262,H33901-04-01
100000.0,246964.74358974362,772000.0,346964.7435897436,1118964.7435897435,H33903-04-01
185300.0,431666.6666666667,-1500.0,616966.6666666667,615466.6666666667,H33905-04-01
659369.501022028,1116954.213695976,-2000.0,1776323.714718004,1774323.714718004,H33907-04-01
401333.33436648047,407628.2051282051,-18000.0,808961.5394946856,790961.5394946856,H33909-04-01
,180000.0,,180000.0,180000.0,H34202-04-01
65800.0,412000.0,416000.0,477800.0,893800.0,H34405-04-01
295000.0,,1147042.735042735,295000.0,1442042.735042735,H34607-04-01
545000.0007450581,72038.46153846153,,617038.4622835196,617038.4622835196,H34908-04-01
,657326.6674117247,603600.0,657326.6674117247,1260926.6674117246,H35006-04-01
1031500.0,1133836.1538461538,-20000.0,2165336.153846154,2145336.153846154,H35007-04-01
414000.00037252903,303083.3347899218,-4000.0,717083.3351624508,713083.3351624508,H35103-04-01
,311051.28205128206,-500.0,311051.28205128206,310551.28205128206,H35107-04-01
1989714.2857142857,3655000.0,422901.7094017094,5644714.285714285,6067615.9951159945,H35208-04-01
781000.0,130500.0,,911500.0,911500.0,H35402-04-01
320600.0,315175.8241758242,,635775.8241758242,635775.8241758242,H35406-04-01
106000.0,202189.7435897436,,308189.7435897436,308189.7435897436,H35604-04-01
119000.0002980232,,,119000.0002980232,119000.0002980232,H35705-04-01
,15333.333333333336,,15333.333333333336,15333.333333333336,H35706-04-01
148357.14285714284,26833.333333333336,,175190.47619047618,175190.47619047618,H35708-04-01
,141000.0,585833.3333333334,141000.0,726833.3333333334,H35801-04-01
54000.0,416666.6680326064,-1000.0,470666.6680326064,469666.6680326064,H35906-04-01
,,,,,H35907-04-01
454750.00059604645,25000.0,,479750.00059604645,479750.00059604645,H36009-04-01
138800.0,,,138800.0,138800.0,H36010-04-01
105000.000372529,,,105000.000372529,105000.000372529,H36108-04-01
-5000.0,,,-5000.0,-5000.0,H36110-04-01
89600.0,55096.15384615385,-25000.0,144696.15384615384,119696.15384615384,H36201-04-01
-96500.0,180000.0,,83500.0,83500.0,H36202-04-01
115999.99928474432,178794.8717948718,,294794.87107961613,294794.87107961613,H36206-04-01
590624.9999999999,601600.0,,1192225.0,1192225.0,H36309-04-01
251666.66666666663,,309760.68376068375,251666.66666666663,561427.3504273504,H36507-04-01
,252653.84615384616,,252653.84615384616,252653.84615384616,H36605-04-01
324500.00129143393,317275.641025641,-10000.0,641775.6423170749,631775.6423170749,H36608-04-01
200999.99962747094,148961.53846898905,,349961.53809646,349961.53809646,H36707-04-01
169500.00223517415,73333.33333333334,73912.24669603525,242833.3355685075,316745.58226454275,H36710-04-01
122000.00074505805,,,122000.00074505805,122000.00074505805,H36801-04-01
-50000.0,,778000.0,-50000.0,728000.0,H36802-04-01
390000.0,433333.3330849806,,823333.3330849806,823333.3330849806,H36804-04-01
25000.0,15000.0,,40000.0,40000.0,H37003-04-01
149000.00018626451,205499.9988824128,-50.0,354499.9990686773,354449.9990686773,H37004-04-01
82800.00107288362,30000.00089406966,-2000.0,112800.00196695328,110800.00196695328,H37005-04-01
,53250.0,-4000.0,53250.0,49250.0,H37102-04-01
593000.0,142000.0,-4500.0,735000.0,730500.0,H37105-04-01
100000.0,71000.0,1010800.0,171000.0,1181800.0,H37108-04-01
,22500.0,-7000.0,22500.0,15500.0,H37302-04-01
-350000.0,142000.0,-7500.0,-208000.0,-215500.0,H37306-04-01
,,-1000.0,,-1000.0,H37308-04-01
,,-9000.0,,-9000.0,H37309-04-01
197100.0,168961.53846153847,,366061.5384615385,366061.5384615385,H37408-04-01
,7000.0,,7000.0,7000.0,H37806-04-01
,249230.1282051282,,249230.1282051282,249230.1282051282,H37901-04-01
1240000.0,510192.3076923077,,1750192.3076923077,1750192.3076923077,H38008-04-01
-164999.99701976753,399999.9988824129,,235000.00186264538,235000.00186264538,H38207-04-01
371000.0,369200.0,364000.0,740200.0,1104200.0,H38308-04-01
-60000.0,602857.1428571428,481141.0256410256,542857.1428571428,1023998.1684981685,H38406-04-01
,755816.6666666667,659648.986784141,755816.6666666667,1415465.6534508078,H38408-04-01
,55096.15384615385,,55096.15384615385,55096.15384615385,H38509-04-01
,190000.0,74380.34188034188,190000.0,264380.3418803419,H38701-04-01
45000.0,336000.0,,381000.0,381000.0,H39308-04-01
74000.0,308115.3846153846,,382115.3846153846,382115.3846153846,H39403-04-01
-16900.0,269692.3076923077,,252792.3076923077,252792.3076923077,H40004-04-01
,389500.0,,389500.0,389500.0,H40010-04-01
335000.0,327892.85714285716,,662892.8571428572,662892.8571428572,H40302-04-01
150000.0,180833.33333333334,-3000.0,330833.3333333334,327833.3333333334,H40308-04-01
-75000.0,109567.30769230769,,34567.30769230769,34567.30769230769,H40601-04-01
54500.0,,,54500.0,54500.0,H40607-04-01
,127166.66666666669,-1.0,127166.66666666669,127165.66666666669,H40705-04-01
552500.0,479666.66666666674,,1032166.6666666667,1032166.6666666667,H40906-04-01
-143166.6666666667,230833.33333333334,,87666.66666666666,87666.66666666666,H41108-04-01
230000.0,,,230000.0,230000.0,H41201-04-01
,228333.3335071802,,228333.3335071802,228333.3335071802,H41207-04-01
,205765.70512820515,,205765.70512820515,205765.70512820515,H41210-04-01
25000.0,521666.6666666667,-20000.0,546666.6666666667,526666.6666666667,H41706-04-01
63800.0,158500.00007450578,,222300.00007450578,222300.00007450578,H41709-04-01
-103100.0,1524235.8974358975,675766.0687525886,1421135.8974358975,2096901.9661884862,H42003-04-01
-159000.0,801666.6677966714,90600.0,642666.6677966714,733266.6677966714,H42405-04-01
-65000.0,620000.0007450581,,555000.0007450581,555000.0007450581,H42806-04-01
160000.0,377500.0,,537500.0,537500.0,H42810-04-01
245000.0,287500.0,,532500.0,532500.0,H43004-04-01
,,174400.0,,174400.0,H04508-04-03
,,139600.0,,139600.0,H07408-04-01
,,1086000.0,,1086000.0,H08102-04-02
,,-20000.0,,-20000.0,H09505-04-01
,,-16000.0,,-16000.0,H16804-04-03
,,294200.0,,294200.0,H17403-04-01
,,-25000.0,,-25000.0,H23407-04-02
,,1337497.8894472362,,1337497.8894472362,H26416-04-01
,,885700.0,,885700.0,H36304-04-01
,,468000.0,,468000.0,H00101-04-01
,,-37000.0,,-37000.0,H11507-04-01
,,-21500.0,,-21500.0,H12402-04-01
,,147824.4933920705,,147824.4933920705,H18808-04-02
,,-4000.0,,-4000.0,H23513-04-01
,,-20000.0,,-20000.0,H24610-04-01
,,277395.7788944724,,277395.7788944724,H35306-04-01
,,-1400.0,,-1400.0,H36806-04-01
,,-10000.0,,-10000.0,H39404-04-01
,,107497.88944723619,,107497.88944723619,H40908-04-01
,,-5000.0,,-5000.0,H01607-04-01
,,-18000.0,,-18000.0,H02207-04-01
,,777500.0,,777500.0,H09609-04-01
,,-1300.0,,-1300.0,H12001-04-01
,,-100.0,,-100.0,H12306-04-01
,,36400.0,,36400.0,H14801-04-01
,,1256666.6666666667,,1256666.6666666667,H19402-04-01
,,164000.0,,164000.0,H33210-04-01
,,520000.0,,520000.0,H33703-04-01
,,147824.4933920705,,147824.4933920705,H34610-04-01
,,-103000.0,,-103000.0,H34704-04-01
,,45800.0,,45800.0,H34901-04-01
,,,,,H00801-04-01
,,,,,H02710-04-01
,,,,,H03005-04-01
,,,,,H06708-04-01
,,,,,H07509-04-03
,,,,,H08102-04-01
,,,,,H09710-04-01
,,,,,H10007-04-01
,,,,,H17103-04-01
,,,,,H19602-04-01
,,,,,H22002-04-01
,,,,,H26009-04-04
,,,,,H26012-04-01
,,,,,H26505-04-01
,,,,,H32408-04-01
,,,,,H33404-04-01
,,,,,H35401-04-01
,,,,,H37002-04-01
,,,,,H41104-04-01
