,hh,profit_agra,profit_agrb,profit_ls,profit_agr,total_agrls
2098,425040401,394000.0,673166.6666666667,448995.7788944724,1067166.6666666667,1516162.4455611391
2099,425050401,327500.0,558500.0006705523,,886000.0006705523,886000.0006705523
2100,425060401,438000.00144044554,602300.0002607703,,1040300.0017012159,1040300.0017012159
2101,425070401,215999.99892711628,319833.3322157463,,535833.3311428626,535833.3311428626
2102,425080401,65000.0,694875.0,,759875.0,759875.0
2103,425090401,138000.0,416666.6666666667,,554666.6666666667,554666.6666666667
2104,425100401,1146000.0,1366666.6666666665,,2512666.6666666665,2512666.6666666665
2105,426020401,2090000.0,1537500.0,,3627500.0,3627500.0
2106,426030401,2799734.693877551,1783307.6923076925,,4583042.386185244,4583042.386185244
2107,426040401,1183714.2857142857,2172333.333333333,,3356047.6190476185,3356047.6190476185
2108,426050401,756000.0,2334416.6666666665,282493.66834170854,3090416.6666666665,3372910.335008375
2109,426070401,2159666.666666667,1502000.0,291200.0,3661666.666666667,3952866.666666667
2110,426080401,1337333.334227403,1890000.001937151,,3227333.3361645536,3227333.3361645536
2111,426090401,1082666.6666666665,1061333.3333333333,-22502.110552763814,2144000.0,2121497.889447236
2112,426100401,170000.0,808666.6666666667,,978666.6666666667,978666.6666666667
2113,427010401,1126200.0,1200000.0,107497.88944723619,2326200.0,2433697.889447236
2114,427020401,754500.0,1143333.3333333335,,1897833.3333333335,1897833.3333333335
2115,427030401,1451428.5687463623,1941666.6666666667,105600.0,3393095.235413029,3498695.235413029
2116,427040401,2848000.0,1048666.6666666667,,3896666.666666667,3896666.666666667
2117,427050401,317999.9989271163,843397.435897436,62400.0,1161397.4348245524,1223797.4348245524
2118,427060401,679600.0,895166.6666666666,,1574766.6666666665,1574766.6666666665
2119,427070401,,,,,
2120,427080401,937000.0,1384333.3333333335,,2321333.3333333335,2321333.3333333335
2121,427090401,,,,,
2122,427100401,372500.0,1015833.3333333334,,1388333.3333333335,1388333.3333333335
2123,428010401,1241400.0,,,1241400.0,1241400.0
2124,428020401,440000.0,437500.0,144000.0,877500.0,1021500.0
2125,428030401,,881625.0,,881625.0,881625.0
2126,428040401,96000.0,156000.0,904000.0,252000.0,1156000.0
2127,428050401,96000.0,1166666.6715095446,,1262666.6715095446,1262666.6715095446
2128,428070401,154000.0,,1150000.0,154000.0,1304000.0
2129,428080401,144000.0,340214.7435897436,,484214.7435897436,484214.7435897436
2130,428090401,258000.0,215000.0,,473000.0,473000.0
2131,429010401,60000.0,212000.0,,272000.0,272000.0
2132,429020401,1133333.3333333333,2429166.666666667,,3562500.0,3562500.0
2133,429030401,252000.0,355833.3333333334,,607833.3333333334,607833.3333333334
2134,429040401,261150.0,340142.3076923077,,601292.3076923077,601292.3076923077
2135,429050401,143000.0,180250.0,,323250.0,323250.0
2136,429060401,601000.0,431583.3333333333,270000.0,1032583.3333333333,1302583.3333333333
2137,429070401,60000.0,113656.73076923077,,173656.73076923075,173656.73076923075
2138,429080401,2155000.002145767,2491711.5384615385,1443423.076923077,4646711.540607305,6090134.617530382
2139,429090401,693400.0,992533.3333333334,,1685933.3333333335,1685933.3333333335
2140,429100401,156000.0,276730.76923076925,,432730.76923076925,432730.76923076925
2141,430010401,662000.003606081,581666.6666666666,520000.0,1243666.6702727475,1763666.6702727475
2142,430020401,325000.0,426250.0,160380.34188034188,751250.0,911630.3418803419
2143,430030401,1954000.001192093,2541666.6666666665,,4495666.667858759,4495666.667858759
2144,430050401,815000.0,570862.1794871795,,1385862.1794871795,1385862.1794871795
2145,430060401,4397066.666666667,2269121.794871795,1253561.2334801762,6666188.461538462,7919749.695018638
2146,430070401,2380999.999731779,811666.6666666667,,3192666.666398446,3192666.666398446
2147,430080401,1350714.2857142857,549346.1538461539,,1900060.4395604394,1900060.4395604394
2148,430090401,784000.0,240000.0,,1024000.0,1024000.0
2149,430100401,,599057.6923076923,,599057.6923076923,599057.6923076923
2150,1020401,389666.6674117247,325096.1538461539,,714762.8212578786,714762.8212578786
2151,1040401,,,832000.0,,832000.0
2152,34080401,394000.0,242500.0,,636500.0,636500.0
2153,36020404,1169428.5714285714,2080666.670391957,428258.57320791995,3250095.241820528,3678353.815028448
2154,36080401,233000.0,1000833.3333333334,,1233833.3333333335,1233833.3333333335
2155,37110403,,425000.0,-6000.0,425000.0,419000.0
2156,38090401,162000.0,431833.3333333334,-3000.0,593833.3333333334,590833.3333333334
2157,39030401,734114.2860719135,676380.9531260104,93600.0,1410495.2391979238,1504095.2391979238
2158,39080401,,,,,
2159,40020401,,661128.2051282052,107200.0,661128.2051282052,768328.2051282052
2160,42020401,104000.0,59862.17948717949,-25000.0,163862.1794871795,138862.1794871795
2161,42080401,730500.0,186666.6666666667,,917166.6666666667,917166.6666666667
2162,46070401,289999.99962747097,921500.0000000001,429736.7400881057,1211499.999627471,1641236.7397155766
2163,46100402,157000.0,207250.0,320760.68376068375,364250.0,685010.6837606838
2164,48010401,,,,,
2165,48020401,125000.0,362750.0,,487750.0,487750.0
2166,51040401,,193429.4871794872,,193429.4871794872,193429.4871794872
2167,53060402,-33000.0,135100.0,,102100.0,102100.0
2168,54070402,,230000.0,50760.68376068375,230000.0,280760.68376068375
2169,54120403,45000.0,100000.0,-40000.0,145000.0,105000.0
2170,57050401,159583.33369096118,136500.0,,296083.3336909612,296083.3336909612
2171,61010401,442500.0,463333.3333333334,412000.0,905833.3333333334,1317833.3333333335
2172,62090401,-57000.0,,,-57000.0,-57000.0
2173,63010401,235000.00111758703,347500.0,156000.0,582500.0011175871,738500.0011175871
2174,63020401,115500.00011175871,104000.00037252903,,219500.00048428774,219500.00048428774
2175,66070401,680000.0,400692.3076923077,-11000.0,1080692.3076923077,1069692.3076923077
2176,68010401,127333.33418269962,86500.00017384687,,213833.3343565465,213833.3343565465
2177,68060401,,,,,
2178,68070401,471500.0,281596.1538461539,579521.3675213675,753096.1538461539,1332617.5213675215
2179,69020401,-12500.0,121666.66536281505,,109166.66536281505,109166.66536281505
2180,69030401,29900.0,,119166.66666666667,29900.0,149066.6666666667
2181,69110401,70600.0,113314.10311143367,682321.9172408599,183914.10311143368,866236.0203522936
2182,70070401,,610652.8205128205,1796263.492601378,610652.8205128205,2406916.3131141984
2183,72010401,116000.0,,,116000.0,116000.0
2184,72020402,27100.0,53250.0,,80350.0,80350.0
2185,73060401,153999.99966472384,24800.0,,178799.99966472384,178799.99966472384
2186,73070401,1049285.714062197,426000.0,-16000.0,1475285.714062197,1459285.714062197
2187,75020402,169000.0,102250.00052899122,,271250.0005289912,271250.0005289912
2188,75090402,1370000.0,531000.0,-5000.0,1901000.0,1896000.0
2189,83070402,375000.0,530000.0,-6000.0,905000.0,899000.0
2190,83080403,73437.5,395025.641025641,-8000.0,468463.141025641,460463.141025641
2191,84060402,180000.00258286792,192166.6666666667,,372166.6692495346,372166.6692495346
2192,88100401,144000.0,293333.3333333334,,437333.3333333334,437333.3333333334
2193,90010401,392000.0,333374.87179487187,339000.0,725374.8717948719,1064374.871794872
2194,90080402,2055000.0,,,2055000.0,2055000.0
2195,91050402,549400.0,279533.3333333334,,828933.3333333334,828933.3333333334
2196,91060401,35000.0,77692.30769230769,-1000.0,112692.30769230769,111692.30769230769
2197,92090401,367000.00447034836,566033.3330725629,,933033.3375429113,933033.3375429113
2198,95100401,,116000.0,,116000.0,116000.0
2199,96080401,,36730.76840977256,,36730.76840977256,36730.76840977256
2200,99090401,175000.0,17750.0,-4000.0,192750.0,188750.0
2201,99100401,,,-15000.0,,-15000.0
2202,102010401,,324000.0,,324000.0,324000.0
2203,107010402,186000.000372529,369999.9991307656,,555999.9995032946,555999.9995032946
2204,107100404,,,591297.973568282,,591297.973568282
2205,108030402,110333.33333333331,,,110333.33333333331,110333.33333333331
2206,108070402,-33000.0,,-5000.0,-33000.0,-38000.0
2207,109040401,122000.0,333461.5395332759,570000.0,455461.5395332759,1025461.5395332759
2208,109060401,596000.0,197500.0,,793500.0,793500.0
2209,109080401,-80000.0,223333.3327745398,,143333.3327745398,143333.3327745398
2210,109090402,,830769.2307692308,-1000.0,830769.2307692308,829769.2307692308
2211,110010401,248000.0,252000.0,-50.0,500000.0,499950.0
2212,118070401,70000.0,187833.33333333334,,257833.33333333334,257833.33333333334
2213,119050401,,316692.30955495295,-1000.0,316692.30955495295,315692.30955495295
2214,120080402,197000.000372529,248493.59011611872,,445493.5904886477,445493.5904886477
2215,120110401,758800.0,350833.3333333334,,1109633.3333333335,1109633.3333333335
2216,123110401,86000.0,46666.66666666667,,132666.6666666667,132666.6666666667
2217,124070401,-90000.0,,,-90000.0,-90000.0
2218,124080401,129000.0,,-2000.0,129000.0,127000.0
2219,125050401,86000.0,121666.66927437008,,207666.66927437007,207666.66927437007
2220,125070401,,,,,
2221,126030401,,380544.8717948718,,380544.8717948718,380544.8717948718
2222,126060401,,,,,
2223,126060402,37499.999944120646,140961.53734395138,-500.0,178461.53728807202,177961.53728807202
2224,126090401,,,,,
2225,127060401,116000.00074505806,191794.8717948718,-21500.0,307794.8725399299,286294.8725399299
2226,127080401,,,-1200.0,,-1200.0
2227,128060401,,104166.66666666667,,104166.66666666667,104166.66666666667
2228,128080401,-95000.0,85000.0,449905.69976078894,-10000.0,439905.69976078894
2229,130030401,100000.0,106500.0,,206500.0,206500.0
2230,131050402,105000.00074505806,225567.30731977866,,330567.3080648367,330567.3080648367
2231,132040401,177166.6663686434,170064.10311143362,-1000.0,347230.769480077,346230.769480077
2232,132050402,390333.3349327246,338166.6684175533,363500.0,728500.0033502779,1092000.003350278
2233,132070401,133000.0,257666.6666666667,,390666.6666666667,390666.6666666667
2234,133070401,-150000.0,75000.0,,-75000.0,-75000.0
2235,142070402,-76250.0,261000.0,,184750.0,184750.0
2236,142070403,,,1380.3418803418754,,1380.3418803418754
2237,143010401,83000.0,,374400.0,83000.0,457400.0
2238,143020404,296250.0,120000.0,209000.0,416250.0,625250.0
2239,143040403,517333.3340783913,9000.0,176000.0,526333.3340783913,702333.3340783913
2240,143060402,,,,,
2241,143080402,292500.0,,-29000.0,292500.0,263500.0
2242,143090405,344666.6666666666,,369561.23348017625,344666.6666666666,714227.9001468429
2243,148040401,232500.0,87500.0,,320000.0,320000.0
2244,153090402,,16528.846153846156,,16528.846153846156,16528.846153846156
2245,162010401,238000.0,,,238000.0,238000.0
2246,163040401,,,552997.8894472362,,552997.8894472362
2247,163060401,-40000.0,,,-40000.0,-40000.0
2248,163080401,,,-30000.0,,-30000.0
2249,163100401,-263000.0,,142380.34188034188,-263000.0,-120619.65811965812
2250,165030401,-57000.0,,-4000.0,-57000.0,-61000.0
2251,166070401,,150000.0,-5000.0,150000.0,145000.0
2252,166090401,,250615.38673134963,,250615.38673134963,250615.38673134963
2253,167090401,116000.0,85000.0,-2000.0,201000.0,199000.0
2254,168060402,,26625.0,,26625.0,26625.0
2255,168090403,100000.0,73461.53846153847,,173461.53846153847,173461.53846153847
2256,170060401,572857.1428571428,749780.1282051282,249600.0,1322637.2710622712,1572237.2710622712
2257,172030401,389200.0,156500.0,,545700.0,545700.0
2258,172040401,477833.33365122473,,,477833.33365122473,477833.33365122473
2259,172060401,237999.99970197649,,,237999.99970197649,237999.99970197649
2260,172070401,239999.9955296512,352500.00193715113,-6400.0,592499.9974668024,586099.9974668024
2261,174010402,-260000.0,500000.0,,240000.0,240000.0
2262,175080401,,,,,
2263,177080402,192000.0,175000.0,123200.0,367000.0,490200.0
2264,180010402,,,,,
2265,180110401,48000.0,631900.0,-12100.0,679900.0,667800.0
2266,180130401,,,,,
2267,182020406,180000.0,392000.0,,572000.0,572000.0
2268,183060401,,464221.4285714286,,464221.4285714286,464221.4285714286
2269,186010401,304000.0,950116.6666666667,661500.0,1254116.6666666667,1915616.6666666667
2270,186010402,577500.0,,,577500.0,577500.0
2271,188010402,-23000.0,250000.0,,227000.0,227000.0
2272,188070401,21666.666666666628,,,21666.666666666628,21666.666666666628
2273,191070402,,375604.39560439554,295648.986784141,375604.39560439554,671253.3823885366
2274,191080403,-70000.0,461666.6666666667,,391666.6666666667,391666.6666666667
2275,196020402,,1306500.0,629200.0,1306500.0,1935700.0
2276,196100401,,1011500.0010132788,1325000.0,1011500.0010132788,2336500.001013279
2277,200050402,166600.00226497644,135000.0,,301600.00226497644,301600.00226497644
2278,202010401,111000.0,972201.923076923,358900.0,1083201.923076923,1442101.923076923
2279,202050401,,619875.0,,619875.0,619875.0
2280,206060402,,30000.0,,30000.0,30000.0
2281,208040401,364000.0,228357.14285714284,,592357.1428571428,592357.1428571428
2282,208050402,,48000.0,,48000.0,48000.0
2283,209060403,889833.3333333333,,1112497.8894472362,889833.3333333333,2002331.2227805695
2284,217110401,34500.0,,-5000.0,34500.0,29500.0
2285,221060401,195000.0,476428.5714285714,416000.0,671428.5714285714,1087428.5714285714
2286,221100406,493000.0,214017.85714285713,221736.74008810573,707017.8571428572,928754.597230963
2287,223060401,-60000.0,188833.3340448638,,128833.33404486379,128833.33404486379
2288,223090402,-20000.0,202000.0,,182000.0,182000.0
2289,224070402,131200.0,89833.33333333334,,221033.33333333334,221033.33333333334
2290,224090401,-6000.0,,,-6000.0,-6000.0
2291,225030402,-5600.0,292300.0,,286700.0,286700.0
2292,231030402,-13000.0,253928.57142857142,,240928.57142857142,240928.57142857142
2293,235030403,30000.0,,-14000.0,30000.0,16000.0
2294,235030404,54000.0,146923.07692307694,,200923.07692307694,200923.07692307694
2295,235090403,104600.0,216000.0,624000.0,320600.0,944600.0
2296,235100401,,153000.0,83200.0,153000.0,236200.0
2297,236070403,288000.0,276000.0,267912.24669603526,564000.0,831912.2466960353
2298,236070405,,,-98087.75330396475,,-98087.75330396475
2299,237010402,-80000.0,284000.0,,204000.0,204000.0
2300,237080401,-39750.0,202800.0,,163050.0,163050.0
2301,239010401,78000.0,367145.0,-2000.0,445145.0,443145.0
2302,242010401,50000.0,506923.07692307694,,556923.076923077,556923.076923077
2303,242050402,-57000.0,,572000.0,-57000.0,515000.0
2304,244070401,,149750.0,-2000.0,149750.0,147750.0
2305,245050401,20000.0,,,20000.0,20000.0
2306,245090401,420000.0,,-5000.0,420000.0,415000.0
2307,245110401,110000.00089406958,,,110000.00089406958,110000.00089406958
2308,246030401,36500.0,,-2500.0,36500.0,34000.0
2309,257070401,352200.0,292500.0,-30000.0,644700.0,614700.0
2310,260090402,218999.9995529651,,,218999.9995529651,218999.9995529651
2311,260090403,156000.0,93333.33333333334,,249333.33333333334,249333.33333333334
2312,260090405,387250.0022165477,33057.69230769231,,420307.69452424004,420307.69452424004
2313,261060402,360566.6666666666,428333.3333333334,,788900.0,788900.0
2314,261090401,100000.0,,,100000.0,100000.0
2315,262010401,190000.0024586916,236000.0,,426000.0024586916,426000.0024586916
2316,262050401,,193333.3336810271,,193333.3336810271,193333.3336810271
2317,262060402,290833.33333333326,527666.6666666667,-3000.0,818500.0,815500.0
2318,262090403,341000.0,301558.0135655708,,642558.0135655708,642558.0135655708
2319,262090404,313400.0,81666.66666666667,1287600.0,395066.6666666667,1682666.6666666667
2320,263110401,-41250.0,,,-41250.0,-41250.0
2321,264070401,108000.0,61950.0,188517.64705882352,169950.0,358467.6470588235
2322,264110404,-70000.0,350000.0,,280000.0,280000.0
2323,266020402,180000.0,83333.33333333334,,263333.3333333334,263333.3333333334
2324,266090401,,,,,
2325,270050401,824583.3333333333,59576.92307692308,-3000.0,884160.2564102564,881160.2564102564
2326,271020401,1586600.0,1473278.8461538462,,3059878.846153846,3059878.846153846
2327,271030401,281678.5716967923,339416.6666666667,130000.0,621095.238363459,751095.238363459
2328,271040401,248500.0038743022,971858.974234798,,1220358.9781091001,1220358.9781091001
2329,271060401,500000.0,311666.6691501935,,811666.6691501935,811666.6691501935
2330,271060402,512250.0,,,512250.0,512250.0
2331,271070401,464000.0,,,464000.0,464000.0
2332,271080401,417378.5714285714,1401287.5457875459,321000.0,1818666.1172161172,2139666.117216117
2333,271100401,723750.0,1486400.641025641,-60000.0,2210150.641025641,2150150.641025641
2334,278010401,405000.0,512500.0,1563497.8894472362,917500.0,2480997.8894472364
2335,281070401,468500.0,258833.33333333334,-9000.0,727333.3333333334,718333.3333333334
2336,287050401,244000.0,82644.23076923077,,326644.23076923075,326644.23076923075
2337,290020401,428999.9985694885,139691.6666823129,,568691.6652518015,568691.6652518015
2338,290040401,1509666.6666666665,580896.1538699957,,2090562.8205366624,2090562.8205366624
2339,294090401,999666.6666666666,3481666.6676849127,,4481333.33435158,4481333.33435158
2340,296080402,189978.231292517,349333.3333333333,,539311.5646258503,539311.5646258503
2341,296090402,-95000.0,28000.000069538746,,-66999.99993046126,-66999.99993046126
2342,297010401,495000.0008940696,748461.5384615385,,1243461.5393556082,1243461.5393556082
2343,298010401,225400.0,472500.00000000006,,697900.0,697900.0
2344,298050401,-30000.0,140000.0,,110000.0,110000.0
2345,298060401,395000.0008940696,,-10000.0,395000.0008940696,385000.0008940696
2346,300020402,700000.0,627333.3333333334,,1327333.3333333335,1327333.3333333335
2347,300080401,,40000.0,,40000.0,40000.0
2348,307060403,-46000.0,100000.0,,54000.0,54000.0
2349,307080401,230000.0,160416.6666666667,,390416.6666666667,390416.6666666667
2350,321010401,-20.0,28000.000000000004,,27980.000000000004,27980.000000000004
2351,335090401,171000.0,152466.6666666667,,323466.6666666667,323466.6666666667
2352,336010401,910000.0008940697,,,910000.0008940697,910000.0008940697
2353,336050401,40000.0,1113506.4124915847,,1153506.4124915847,1153506.4124915847
2354,336070401,286250.0022873282,494083.3333333333,,780333.3356206615,780333.3356206615
2355,337010401,,192000.0,-1000.0,192000.0,191000.0
2356,337040401,54000.0,37000.000372529,,91000.000372529,91000.000372529
2357,337050401,,,,,
2358,337070401,508000.0,67890.25710564392,,575890.2571056439,575890.2571056439
2359,337080401,230000.0,326684.8717948718,,556684.8717948718,556684.8717948718
2360,337090401,152666.6666666667,77230.76923076923,,229897.43589743593,229897.43589743593
2361,338020401,,142500.0,1200380.341880342,142500.0,1342880.341880342
2362,338030401,-50000.0,,,-50000.0,-50000.0
2363,338040401,2558000.0,797166.6666666666,,3355166.6666666665,3355166.6666666665
2364,338050401,143900.0,797394.2307692308,447561.23348017625,941294.2307692308,1388855.464249407
2365,339010401,929333.3345254262,658680.0,,1588013.3345254262,1588013.3345254262
2366,339030401,100000.0,246964.74358974362,772000.0,346964.7435897436,1118964.7435897435
2367,339050401,185300.0,431666.6666666667,,616966.6666666667,616966.6666666667
2368,339070401,659369.501022028,1116954.213695976,-2000.0,1776323.714718004,1774323.714718004
2369,339090401,401333.33436648047,407628.2051282051,-18000.0,808961.5394946856,790961.5394946856
2370,342020401,,180000.0,,180000.0,180000.0
2371,344050401,65800.0,412000.0,416000.0,477800.0,893800.0
2372,346070401,295000.0,,1147042.735042735,295000.0,1442042.735042735
2373,349080401,545000.0007450581,72038.46153846153,,617038.4622835196,617038.4622835196
2374,350060401,,657326.6674117247,603600.0,657326.6674117247,1260926.6674117246
2375,350070401,1031500.0,1133836.1538461538,-20000.0,2165336.153846154,2145336.153846154
2376,351030401,414000.00037252903,303083.3347899218,-4000.0,717083.3351624508,713083.3351624508
2377,351070401,,311051.28205128206,-500.0,311051.28205128206,310551.28205128206
2378,352080401,1989714.2857142857,3655000.0,422901.7094017094,5644714.285714285,6067615.9951159945
2379,354020401,781000.0,130500.0,,911500.0,911500.0
2380,354060401,320600.0,315175.8241758242,,635775.8241758242,635775.8241758242
2381,356040401,106000.0,202189.7435897436,,308189.7435897436,308189.7435897436
2382,357050401,119000.0002980232,,,119000.0002980232,119000.0002980232
2383,357060401,,15333.333333333336,,15333.333333333336,15333.333333333336
2384,357080401,148357.14285714284,26833.333333333336,,175190.47619047618,175190.47619047618
2385,358010401,,141000.0,585833.3333333334,141000.0,726833.3333333334
2386,359060401,54000.0,416666.6680326064,,470666.6680326064,470666.6680326064
2387,359070401,,,,,
2388,360090401,454750.00059604645,25000.0,,479750.00059604645,479750.00059604645
2389,360100401,138800.0,,,138800.0,138800.0
2390,361080401,105000.000372529,,,105000.000372529,105000.000372529
2391,361100401,-5000.0,,,-5000.0,-5000.0
2392,362010401,89600.0,55096.15384615385,-25000.0,144696.15384615384,119696.15384615384
2393,362020401,-96500.0,180000.0,,83500.0,83500.0
2394,362060401,115999.99928474432,178794.8717948718,,294794.87107961613,294794.87107961613
2395,363090401,590624.9999999999,601600.0,,1192225.0,1192225.0
2396,365070401,251666.66666666663,,309760.68376068375,251666.66666666663,561427.3504273504
2397,366050401,,252653.84615384616,,252653.84615384616,252653.84615384616
2398,366080401,324500.00129143393,317275.641025641,-10000.0,641775.6423170749,631775.6423170749
2399,367070401,200999.99962747094,148961.53846898905,,349961.53809646,349961.53809646
2400,367100401,169500.00223517415,73333.33333333334,73912.24669603525,242833.3355685075,316745.58226454275
2401,368010401,122000.00074505805,,,122000.00074505805,122000.00074505805
2402,368020401,-50000.0,,778000.0,-50000.0,728000.0
2403,368040401,390000.0,433333.3330849806,,823333.3330849806,823333.3330849806
2404,370030401,25000.0,15000.0,,40000.0,40000.0
2405,370040401,149000.00018626451,205499.9988824128,-50.0,354499.9990686773,354449.9990686773
2406,370050401,82800.00107288362,30000.00089406966,,112800.00196695328,112800.00196695328
2407,371020401,,53250.0,-4000.0,53250.0,49250.0
2408,371050401,593000.0,142000.0,-4500.0,735000.0,730500.0
2409,371080401,100000.0,71000.0,1010800.0,171000.0,1181800.0
2410,373020401,,22500.0,-7000.0,22500.0,15500.0
2411,373060401,-350000.0,142000.0,-7500.0,-208000.0,-215500.0
2412,373080401,,,-1000.0,,-1000.0
2413,373090401,,,-9000.0,,-9000.0
2414,374080401,197100.0,168961.53846153847,,366061.5384615385,366061.5384615385
2415,378060401,,7000.0,,7000.0,7000.0
2416,379010401,,249230.1282051282,,249230.1282051282,249230.1282051282
2417,380080401,1240000.0,510192.3076923077,,1750192.3076923077,1750192.3076923077
2418,382070401,-164999.99701976753,399999.9988824129,,235000.00186264538,235000.00186264538
2419,383080401,371000.0,369200.0,364000.0,740200.0,1104200.0
2420,384060401,-60000.0,602857.1428571428,481141.0256410256,542857.1428571428,1023998.1684981685
2421,384080401,,755816.6666666667,659648.986784141,755816.6666666667,1415465.6534508078
2422,385090401,,55096.15384615385,,55096.15384615385,55096.15384615385
2423,387010401,,190000.0,74380.34188034188,190000.0,264380.3418803419
2424,393080401,45000.0,336000.0,,381000.0,381000.0
2425,394030401,74000.0,308115.3846153846,,382115.3846153846,382115.3846153846
2426,400040401,-16900.0,269692.3076923077,,252792.3076923077,252792.3076923077
2427,400100401,,389500.0,,389500.0,389500.0
2428,403020401,335000.0,327892.85714285716,,662892.8571428572,662892.8571428572
2429,403080401,150000.0,180833.33333333334,,330833.3333333334,330833.3333333334
2430,406010401,-75000.0,109567.30769230769,,34567.30769230769,34567.30769230769
2431,406070401,54500.0,,,54500.0,54500.0
2432,407050401,,127166.66666666669,,127166.66666666669,127166.66666666669
2433,409060401,552500.0,479666.66666666674,,1032166.6666666667,1032166.6666666667
2434,411080401,-143166.6666666667,230833.33333333334,,87666.66666666666,87666.66666666666
2435,412010401,230000.0,,,230000.0,230000.0
2436,412070401,,228333.3335071802,,228333.3335071802,228333.3335071802
2437,412100401,,205765.70512820515,,205765.70512820515,205765.70512820515
2438,417060401,25000.0,521666.6666666667,,546666.6666666667,546666.6666666667
2439,417090401,63800.0,158500.00007450578,,222300.00007450578,222300.00007450578
2440,420030401,-103100.0,1524235.8974358975,675766.0687525886,1421135.8974358975,2096901.9661884862
2441,424050401,-159000.0,801666.6677966714,90600.0,642666.6677966714,733266.6677966714
2442,428060401,-65000.0,620000.0007450581,,555000.0007450581,555000.0007450581
2443,428100401,160000.0,377500.0,,537500.0,537500.0
2444,430040401,245000.0,287500.0,,532500.0,532500.0
2445,45080403,,,174400.0,,174400.0
2446,74080401,,,139600.0,,139600.0
2447,81020402,,,1086000.0,,1086000.0
2448,95050401,,,-20000.0,,-20000.0
2449,234070402,,,-25000.0,,-25000.0
2450,264160401,,,1337497.8894472362,,1337497.8894472362
2451,363040401,,,885700.0,,885700.0
2452,1010401,,,468000.0,,468000.0
2453,115070401,,,-37000.0,,-37000.0
2454,124020401,,,-21500.0,,-21500.0
2455,188080402,,,147824.4933920705,,147824.4933920705
2456,235130401,,,-4000.0,,-4000.0
2457,353060401,,,277395.7788944724,,277395.7788944724
2458,409080401,,,107497.88944723619,,107497.88944723619
2459,16070401,,,-5000.0,,-5000.0
2460,22070401,,,-18000.0,,-18000.0
2461,96090401,,,777500.0,,777500.0
2462,120010401,,,-1300.0,,-1300.0
2463,123060401,,,-100.0,,-100.0
2464,148010401,,,36400.0,,36400.0
2465,194020401,,,1256666.6666666667,,1256666.6666666667
2466,332100401,,,164000.0,,164000.0
2467,337030401,,,520000.0,,520000.0
2468,346100401,,,147824.4933920705,,147824.4933920705
2469,347040401,,,-103000.0,,-103000.0
2470,349010401,,,45800.0,,45800.0
2471,8010401,,,,,
2472,27100401,,,,,
2473,30050401,,,,,
2474,67080401,,,,,
2475,75090403,,,,,
2476,81020401,,,,,
2477,97100401,,,,,
2478,100070401,,,,,
2479,168040403,,,,,
2480,171030401,,,,,
2481,174030401,,,,,
2482,196020401,,,,,
2483,220020401,,,,,
2484,246100401,,,,,
2485,260090404,,,,,
2486,260120401,,,,,
2487,265050401,,,,,
2488,324080401,,,,,
2489,334040401,,,,,
2490,354010401,,,,,
2491,368060401,,,,,
2492,370020401,,,,,
2493,394040401,,,,,
2494,411040401,,,,,
